0 0:8:16, ,3.86,-14.88,3.85,148.80, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:8:24, ,3.86,-14.88,3.85,148.80, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:8:32, ,3.86,-14.84,3.85,148.40, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:8:40, ,3.86,-14.84,3.85,148.40, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:8:48, ,3.86,-14.84,3.84,148.40, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:8:56, ,3.86,-14.84,3.84,148.40, ,0.00,0.00,0.00,0.00, ,4.85,10.52,4.86,105.20
0 0:9:4, ,3.85,-14.80,3.83,148.00, ,0.00,0.00,0.00,0.00, ,4.84,10.48,4.85,104.80
0 0:9:12, ,3.85,-14.80,3.83,148.00, ,0.00,0.00,0.00,0.00, ,4.84,10.48,4.85,104.80
0 0:9:20, ,3.85,-14.80,3.83,148.00, ,0.00,0.00,0.00,0.00, ,4.84,10.48,4.85,104.80
0 0:9:28, ,3.86,-14.84,3.84,148.40, ,0.00,0.00,0.00,0.00, ,4.85,10.48,4.86,104.80
0 0:9:36, ,3.86,-14.84,3.84,148.40, ,0.00,0.00,0.00,0.00, ,4.85,10.52,4.86,105.20
0 0:9:44, ,3.86,-14.84,3.84,148.40, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:9:52, ,3.86,-14.84,3.84,148.40, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:10:0, ,3.86,-14.84,3.84,148.40, ,0.00,0.00,0.00,0.00, ,4.85,10.52,4.86,105.20
0 0:10:8, ,3.86,-14.84,3.84,148.40, ,0.00,0.00,0.00,0.00, ,4.85,10.52,4.86,105.20
0 0:10:16, ,3.86,-14.88,3.85,148.80, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:10:24, ,3.86,-14.88,3.85,148.80, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:10:32, ,3.86,-14.88,3.84,148.80, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:10:40, ,3.86,-14.88,3.84,148.80, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:10:48, ,3.86,-14.84,3.84,148.40, ,0.00,0.00,0.00,0.00, ,4.85,10.52,4.86,105.20
0 0:10:56, ,3.86,-14.84,3.84,148.40, ,0.00,0.00,0.00,0.00, ,4.85,10.52,4.86,105.20
0 0:11:4, ,3.86,-14.84,3.84,148.40, ,0.00,0.00,0.00,0.00, ,4.85,10.52,4.86,105.20
0 0:11:12, ,3.86,-14.84,3.84,148.40, ,0.00,0.00,0.00,0.00, ,4.85,10.52,4.86,105.20
0 0:11:20, ,3.86,-14.88,3.84,148.80, ,0.00,0.00,0.00,0.00, ,4.85,10.52,4.86,105.20
0 0:11:28, ,3.86,-14.84,3.84,148.40, ,0.00,0.00,0.00,0.00, ,4.85,10.52,4.86,105.20
0 0:11:36, ,3.85,-14.84,3.83,148.40, ,0.00,0.00,0.00,0.00, ,4.85,10.52,4.86,105.20
0 0:11:44, ,3.86,-14.88,3.84,148.80, ,0.00,0.00,0.00,0.00, ,4.85,10.52,4.86,105.20
0 0:11:52, ,3.86,-14.88,3.84,148.80, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:12:0, ,3.86,-14.88,3.84,148.80, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:12:8, ,3.86,-14.88,3.84,148.80, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:12:16, ,3.86,-14.88,3.84,148.80, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:12:24, ,3.86,-14.88,3.84,148.80, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:12:32, ,3.86,-14.88,3.85,148.80, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:12:40, ,3.86,-14.92,3.85,149.20, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:12:48, ,3.86,-14.92,3.85,149.20, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:12:56, ,3.86,-14.92,3.85,149.20, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:13:4, ,3.86,-14.92,3.85,149.20, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:13:12, ,3.87,-14.92,3.86,149.20, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:13:20, ,3.87,-14.92,3.86,149.20, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:13:28, ,3.87,-14.96,3.86,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:13:36, ,3.87,-14.96,3.86,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:13:44, ,3.87,-14.96,3.86,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:13:52, ,3.87,-14.96,3.86,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:14:0, ,3.87,-14.96,3.86,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:14:8, ,3.87,-14.96,3.86,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:14:16, ,3.87,-14.96,3.86,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:14:24, ,3.87,-14.96,3.86,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:14:32, ,3.87,-14.96,3.86,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:14:40, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:14:48, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:14:56, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:15:4, ,3.86,-14.92,3.85,149.20, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:15:12, ,3.86,-14.92,3.85,149.20, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:15:20, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:15:28, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:15:36, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:15:44, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:15:52, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:16:0, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:16:8, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:16:16, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:16:24, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:16:32, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:16:40, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:16:48, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:16:56, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:17:4, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:17:12, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:17:20, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:17:28, ,3.86,-15.00,3.85,150.00, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:17:36, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:17:44, ,3.86,-15.00,3.85,150.00, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:17:52, ,3.86,-15.00,3.85,150.00, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:18:0, ,3.86,-15.00,3.85,150.00, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:18:8, ,3.86,-15.00,3.85,150.00, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:18:16, ,3.86,-15.00,3.85,150.00, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:18:24, ,3.86,-15.00,3.85,150.00, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:18:32, ,3.86,-15.00,3.85,150.00, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:18:40, ,3.86,-15.00,3.85,150.00, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:18:48, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:18:56, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:19:4, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:19:12, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:19:20, ,3.86,-15.00,3.84,150.00, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:19:28, ,3.86,-14.96,3.85,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:19:36, ,3.86,-15.00,3.84,150.00, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:19:44, ,3.86,-14.96,3.84,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:19:52, ,3.86,-14.96,3.84,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:20:0, ,3.86,-14.96,3.84,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:20:8, ,3.86,-14.96,3.84,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:20:16, ,3.86,-14.96,3.84,149.60, ,0.00,0.00,0.00,0.00, ,4.87,10.56,4.88,105.60
0 0:20:24, ,3.86,-14.96,3.84,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:20:32, ,3.86,-14.96,3.84,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:20:40, ,3.85,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:20:48, ,3.85,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:20:56, ,3.85,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:21:4, ,3.85,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:21:12, ,3.85,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:21:20, ,3.85,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:21:28, ,3.85,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:21:36, ,3.85,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:21:44, ,3.85,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:21:52, ,3.85,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:22:0, ,3.85,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:22:8, ,3.85,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:22:16, ,3.84,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:22:24, ,3.84,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:22:32, ,3.84,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:22:40, ,3.84,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:22:48, ,3.84,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:22:56, ,3.84,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:23:4, ,3.84,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:23:12, ,3.84,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:23:20, ,3.84,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:23:28, ,3.84,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:23:36, ,3.84,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:23:44, ,3.84,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:23:52, ,3.84,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:24:0, ,3.84,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:24:8, ,3.84,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:24:16, ,3.84,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:24:24, ,3.84,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:24:32, ,3.84,-14.96,3.83,149.60, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:24:40, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:24:48, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:24:56, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:25:4, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.52,4.87,105.20
0 0:25:12, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:25:20, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:25:28, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:25:36, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:25:44, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:25:52, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:26:0, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:26:8, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:26:16, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:26:24, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:26:32, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:26:40, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:26:48, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:26:56, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:27:4, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:27:12, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:27:20, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:27:28, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:27:36, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:27:44, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:27:52, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:28:0, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:28:8, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:28:16, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:28:24, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:28:32, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:28:40, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:28:48, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:28:56, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:29:4, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:29:12, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:29:20, ,3.84,-15.00,3.83,150.00, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
0 0:29:28, ,3.84,-15.04,3.82,150.40, ,0.00,0.00,0.00,0.00, ,4.86,10.56,4.87,105.60
