3.59,-8.84,3.58,88.40, ,4.69,0.24,4.69,-2.40, ,4.86,5.52,4.86,55.20
3.59,-8.84,3.58,88.40, ,4.69,0.24,4.69,-2.40, ,4.86,5.60,4.86,56.00
3.59,-8.80,3.58,88.00, ,4.69,0.24,4.69,-2.40, ,4.86,5.56,4.86,55.60
3.59,-8.84,3.58,88.40, ,4.69,0.24,4.69,-2.40, ,4.86,5.56,4.86,55.60
3.59,-8.84,3.58,88.40, ,4.69,0.24,4.69,-2.40, ,4.86,5.52,4.86,55.20
3.59,-8.84,3.58,88.40, ,4.69,0.24,4.69,-2.40, ,4.86,5.60,4.86,55.60
3.59,-8.84,3.58,88.40, ,4.69,0.24,4.69,-2.40, ,4.86,5.60,4.86,55.60
3.59,-8.84,3.58,88.40, ,4.69,0.24,4.69,-2.40, ,4.86,5.56,4.86,55.60
3.59,-8.84,3.58,88.40, ,4.69,0.24,4.69,-2.40, ,4.86,5.56,4.86,55.60
3.59,-8.76,3.58,88.40, ,4.69,0.24,4.69,-2.40, ,4.86,5.68,4.86,56.80
3.59,-8.88,3.58,88.80, ,4.69,0.24,4.69,-2.40, ,4.86,5.52,4.86,55.20
3.59,-8.88,3.58,88.80, ,4.69,0.24,4.69,-2.40, ,4.86,5.52,4.86,55.20
3.59,-8.84,3.58,88.40, ,4.69,0.24,4.69,-2.40, ,4.86,5.52,4.86,55.20
3.59,-8.88,3.58,88.80, ,4.70,0.24,4.70,-2.40, ,4.86,5.52,4.87,55.20
3.59,-8.88,3.58,88.80, ,4.70,0.24,4.70,-2.40, ,4.86,5.48,4.87,54.80
3.59,-8.88,3.58,88.80, ,4.70,0.24,4.70,-2.40, ,4.86,5.48,4.87,54.80
3.59,-8.88,3.58,88.80, ,4.70,0.24,4.70,-2.40, ,4.86,5.60,4.87,56.00
3.59,-8.80,3.58,88.00, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.87,55.60
3.59,-8.80,3.58,88.00, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.87,55.60
3.59,-8.80,3.58,88.00, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.87,55.60
3.59,-8.80,3.58,88.00, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.87,55.60
3.59,-8.84,3.58,88.40, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.87,55.60
3.59,-8.84,3.58,88.40, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.87,55.60
3.59,-8.84,3.58,88.40, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.87,55.60
3.59,-8.88,3.58,88.80, ,4.70,0.24,4.70,-2.40, ,4.86,5.60,4.87,56.00
3.59,-8.88,3.58,88.80, ,4.70,0.24,4.70,-2.40, ,4.86,5.60,4.87,55.60
3.59,-8.88,3.58,88.80, ,4.70,0.24,4.70,-2.40, ,4.86,5.60,4.87,55.60
3.59,-8.88,3.58,88.80, ,4.70,0.24,4.70,-2.40, ,4.86,5.60,4.87,55.60
3.59,-8.88,3.58,88.80, ,4.70,0.24,4.70,-2.40, ,4.86,5.60,4.87,55.60
3.59,-8.84,3.58,88.40, ,4.69,0.24,4.69,-2.40, ,4.86,5.56,4.87,55.60
3.59,-8.88,3.58,88.80, ,4.69,0.24,4.69,-2.40, ,4.86,5.56,4.86,55.60
3.59,-8.80,3.58,88.80, ,4.69,0.24,4.69,-2.40, ,4.86,5.64,4.86,56.40
3.59,-8.88,3.58,88.80, ,4.70,0.24,4.70,-2.40, ,4.86,5.52,4.86,55.20
3.59,-8.88,3.58,88.80, ,4.70,0.24,4.70,-2.40, ,4.86,5.52,4.86,55.20
3.59,-8.80,3.58,88.80, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
3.59,-8.80,3.58,88.40, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
3.59,-8.80,3.58,88.40, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
3.59,-8.80,3.58,88.00, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
3.59,-8.84,3.58,88.40, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
3.59,-8.88,3.58,88.80, ,4.70,0.24,4.70,-2.40, ,4.86,5.52,4.86,55.20
3.59,-8.92,3.58,89.20, ,4.70,0.24,4.70,-2.40, ,4.86,5.52,4.86,55.20
3.59,-8.92,3.58,89.20, ,4.70,0.24,4.70,-2.40, ,4.86,5.52,4.86,55.20
3.59,-8.92,3.58,89.20, ,4.70,0.24,4.70,-2.40, ,4.86,5.52,4.86,55.20
3.59,-8.92,3.58,89.20, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
3.59,-8.96,3.58,89.60, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
